医療機関CD,病院区分,年度,診療年月日,科コード,診療科,紹介件数
1513249,0,2014,0000-00-00,0,耳鼻科,1
1513249,0,2015,0000-00-00,0,耳鼻科,1
1513249,0,2021,0000-00-00,0,耳鼻科,1
1513249,0,2023,0000-00-00,25,耳鼻科,1
1513249,0,2024,2024-07-04,2,脳神内,1
1513280,0,2013,0000-00-00,0,乳甲外,2
1513280,0,2014,0000-00-00,0,乳甲外,6
1513280,0,2021,0000-00-00,0,乳甲外,2
1513280,0,2023,0000-00-00,16,乳甲外,1
1513280,0,2024,2025-01-27,16,乳甲外,1
1513280,0,2013,0000-00-00,0,呼吸内,1
1513280,0,2018,0000-00-00,0,呼吸内,1
1513280,0,2023,0000-00-00,5,呼吸内,1
1513280,0,2022,0000-00-00,0,小児外,1
1513280,0,2023,0000-00-00,7,循環内,1
1513280,0,2015,0000-00-00,0,心療科,1
1513280,0,2016,0000-00-00,0,心療科,2
1513280,0,2017,0000-00-00,0,心療科,1
1513280,0,2015,0000-00-00,0,心血外,1
1513280,0,2023,0000-00-00,15,心血外,1
1513280,0,2013,0000-00-00,0,放核医,1
1513280,0,2016,0000-00-00,0,救急科,1
1513280,0,2017,0000-00-00,0,救急科,1
1513280,0,2013,0000-00-00,0,整形外,1
1513280,0,2014,0000-00-00,0,整形外,2
1513280,0,2015,0000-00-00,0,整形外,2
1513280,0,2016,0000-00-00,0,整形外,1
1513280,0,2017,0000-00-00,0,整形外,2
1513280,0,2019,0000-00-00,0,整形外,1
1513280,0,2020,0000-00-00,0,整形外,1
1513280,0,2021,0000-00-00,0,整形外,1
1513280,0,2022,0000-00-00,0,整形外,1
1513280,0,2023,0000-00-00,18,整形外,1
1513280,0,2024,2024-06-18,18,整形外,1
1513280,0,2019,0000-00-00,0,歯口外,1
1513280,0,2024,2024-10-28,22,泌尿器,1
1513280,0,2018,0000-00-00,0,消化外,1
1513280,0,2022,0000-00-00,0,産婦人,1
1513280,0,2023,0000-00-00,21,皮膚科,1
1513280,0,2014,0000-00-00,0,眼科,1
1513280,0,2015,0000-00-00,0,眼科,1
1513280,0,2014,0000-00-00,0,神経内,2
1513280,0,2019,0000-00-00,0,神経内,1
1513280,0,2014,0000-00-00,0,糖尿内,1
1513280,0,2018,0000-00-00,0,総合診,1
1513280,0,2013,0000-00-00,0,肝臓内,2
1513280,0,2014,0000-00-00,0,肝臓内,1
1513280,0,2015,0000-00-00,0,肝臓内,2
1513280,0,2016,0000-00-00,0,肝臓内,1
1513280,0,2017,0000-00-00,0,肝臓内,1
1513280,0,2020,0000-00-00,0,肝臓内,1
1513280,0,2015,0000-00-00,0,胃腸内,1
1513280,0,2018,0000-00-00,0,脳神外,1
1513280,0,2015,0000-00-00,0,腎臓内,1
1513280,0,2016,0000-00-00,0,腎臓内,1
1513280,0,2017,0000-00-00,0,腎臓内,2
1513280,0,2018,0000-00-00,0,腎臓内,2
1513280,0,2013,0000-00-00,0,血液内,2
1513280,0,2015,0000-00-00,0,血液内,1
1513322,0,2013,0000-00-00,0,リウ膠,4
1513322,0,2014,0000-00-00,0,リウ膠,1
1513322,0,2015,0000-00-00,0,リウ膠,1
1513322,0,2016,0000-00-00,0,リウ膠,2
1513322,0,2022,0000-00-00,0,整形外,1
1513322,0,2016,0000-00-00,0,耳鼻科,1
1513330,0,2013,0000-00-00,0,整形外,1
1513363,0,2024,2025-02-19,48,リウ膠,1
1513363,0,2014,0000-00-00,0,健康診,1
1513363,0,2019,0000-00-00,0,呼吸内,1
1513363,0,2018,0000-00-00,0,循環内,1
1513363,0,2013,0000-00-00,0,心療科,1
1513363,0,2014,0000-00-00,0,心療科,1
1513363,0,2015,0000-00-00,0,心療科,1
1513363,0,2023,0000-00-00,12,心療科,1
1513363,0,2013,0000-00-00,0,心血外,1
1513363,0,2014,0000-00-00,0,総合診,1
1513363,0,2021,0000-00-00,0,総合診,1
1513363,0,2013,0000-00-00,0,耳鼻科,1
1513363,0,2013,0000-00-00,0,胃腸内,2
1513363,0,2022,0000-00-00,0,脳神内,1
1513363,0,2024,2025-02-17,8,腎臓内,1
1513363,0,2015,0000-00-00,0,臨腫瘍,3
1513397,0,2015,0000-00-00,0,泌尿器,1
1513397,0,2018,0000-00-00,0,泌尿器,2
1513397,0,2019,0000-00-00,0,泌尿器,1
1513397,0,2022,0000-00-00,0,泌尿器,1
1513397,0,2013,0000-00-00,0,皮膚科,2
1513397,0,2014,0000-00-00,0,神経内,1
1513397,0,2015,0000-00-00,0,総合診,1
1513413,0,2017,0000-00-00,0,整形外,1
1513413,0,2019,0000-00-00,0,糖尿内,1
1513413,0,2021,0000-00-00,0,糖尿内,1
1513413,0,2019,0000-00-00,0,肝臓内,1
1513421,0,2024,2024-05-28,21,皮膚科,1
1513421,0,2024,2024-11-07,21,皮膚科,1
1513439,0,2021,0000-00-00,0,リウ膠,1
1513439,0,2018,0000-00-00,0,整形外,1
1513454,0,2013,0000-00-00,0,皮膚科,1
1513454,0,2014,0000-00-00,0,皮膚科,2
1513454,0,2020,0000-00-00,0,皮膚科,2
1513454,0,2021,0000-00-00,0,皮膚科,3
1513454,0,2022,0000-00-00,0,皮膚科,1
1513454,0,2023,0000-00-00,21,皮膚科,4
1513488,0,2020,0000-00-00,0,乳甲外,1
1513488,0,2022,0000-00-00,0,小児科,1
1513488,0,2018,0000-00-00,0,心療科,1
1513488,0,2023,0000-00-00,12,心療科,1
1513488,0,2013,0000-00-00,0,整形外,1
1513488,0,2016,0000-00-00,0,整形外,1
1513488,0,2016,0000-00-00,0,泌尿器,1
1513488,0,2015,0000-00-00,0,皮膚科,1
1513488,0,2014,0000-00-00,0,眼科,1
1513488,0,2017,0000-00-00,0,糖尿内,1
1513488,0,2020,0000-00-00,0,胃腸内,1
1513488,0,2022,0000-00-00,0,脳神内,1
1513488,0,2022,0000-00-00,0,腎臓内,1
1513504,0,2015,0000-00-00,0,リウ膠,1
1513504,0,2016,0000-00-00,0,リウ膠,1
1513504,0,2017,0000-00-00,0,リウ膠,1
1513504,0,2023,0000-00-00,16,乳甲外,1
1513504,0,2016,0000-00-00,0,呼吸内,1
1513504,0,2023,0000-00-00,19,形成外,2
1513504,0,2013,0000-00-00,0,循環内,2
1513504,0,2015,0000-00-00,0,循環内,1
1513504,0,2016,0000-00-00,0,循環内,1
1513504,0,2020,0000-00-00,0,循環内,1
1513504,0,2021,0000-00-00,0,循環内,1
1513504,0,2016,0000-00-00,0,心血外,1
1513504,0,2017,0000-00-00,0,心血外,1
1513504,0,2018,0000-00-00,0,心血外,1
1513504,0,2021,0000-00-00,0,心血外,3
1513504,0,2022,0000-00-00,0,心血外,1
1513504,0,2020,0000-00-00,0,整形外,1
1513504,0,2015,0000-00-00,0,泌尿器,1
1513504,0,2024,2025-01-10,22,泌尿器,1
1513504,0,2014,0000-00-00,0,消化外,1
1513504,0,2018,0000-00-00,0,消化外,1
1513504,0,2014,0000-00-00,0,皮膚科,1
1513504,0,2017,0000-00-00,0,皮膚科,1
1513504,0,2022,0000-00-00,0,皮膚科,1
1513504,0,2023,0000-00-00,21,皮膚科,1
1513504,0,2021,0000-00-00,0,神経内,1
1513504,0,2013,0000-00-00,0,糖尿内,3
1513504,0,2014,0000-00-00,0,糖尿内,2
1513504,0,2015,0000-00-00,0,糖尿内,1
1513504,0,2017,0000-00-00,0,糖尿内,1
1513504,0,2018,0000-00-00,0,糖尿内,1
1513504,0,2019,0000-00-00,0,糖尿内,1
1513504,0,2020,0000-00-00,0,糖尿内,1
1513504,0,2015,0000-00-00,0,総合診,2
1513504,0,2016,0000-00-00,0,総合診,3
1513504,0,2017,0000-00-00,0,総合診,1
1513504,0,2018,0000-00-00,0,総合診,1
1513504,0,2020,0000-00-00,0,総合診,1
1513504,0,2021,0000-00-00,0,総合診,2
1513504,0,2023,0000-00-00,36,総合診,2
1513504,0,2014,0000-00-00,0,肝臓内,1
1513504,0,2016,0000-00-00,0,胃腸内,1
1513504,0,2021,0000-00-00,0,胃腸内,1
1513504,0,2017,0000-00-00,0,脳卒中,1
1513504,0,2024,2024-06-05,2,脳神内,1
1513504,0,2014,0000-00-00,0,腎臓内,1
1513504,0,2021,0000-00-00,0,腎臓内,1
1513504,0,2023,0000-00-00,8,腎臓内,1
1513512,0,2015,0000-00-00,0,血液内,1
1513538,0,2015,0000-00-00,0,救急科,1
1513553,0,2013,0000-00-00,0,耳鼻科,1
1513553,0,2024,2025-03-05,25,耳鼻科,1
1513561,0,2013,0000-00-00,0,眼科,6
1513561,0,2014,0000-00-00,0,眼科,5
1513561,0,2015,0000-00-00,0,眼科,2
1513561,0,2016,0000-00-00,0,眼科,1
1513579,0,2014,0000-00-00,0,健康診,1
1513579,0,2018,0000-00-00,0,整形外,1
1513579,0,2020,0000-00-00,0,整形外,1
1513579,0,2017,0000-00-00,0,歯口外,1
1513579,0,2017,0000-00-00,0,神経内,1
1513579,0,2017,0000-00-00,0,耳鼻科,1
1513579,0,2013,0000-00-00,0,胃腸内,1
1513595,0,2013,0000-00-00,0,泌尿器,1
1513595,0,2022,0000-00-00,0,消化内,1
1513595,0,2018,0000-00-00,0,皮膚科,1
1513595,0,2015,0000-00-00,0,眼科,1
1513645,0,2013,0000-00-00,0,形成外,1
1513652,0,2015,0000-00-00,0,リウ膠,1
1513652,0,2013,0000-00-00,0,乳甲外,1
1513652,0,2016,0000-00-00,0,呼吸内,1
1513652,0,2017,0000-00-00,0,小児外,1
1513652,0,2019,0000-00-00,0,小児外,1
1513652,0,2015,0000-00-00,0,救急科,1
1513652,0,2015,0000-00-00,0,泌尿器,1
1513652,0,2013,0000-00-00,0,消化外,1
1513678,0,2019,0000-00-00,0,リウ膠,1
1513678,0,2022,0000-00-00,0,呼吸内,1
1513678,0,2018,0000-00-00,0,心血外,1
1513678,0,2013,0000-00-00,0,放核医,1
1513678,0,2013,0000-00-00,0,整形外,1
1513678,0,2022,0000-00-00,0,消化内,1
1513678,0,2018,0000-00-00,0,消化外,1
1513678,0,2020,0000-00-00,0,眼科,1
1513678,0,2013,0000-00-00,0,神経内,1
1513678,0,2015,0000-00-00,0,神経内,1
1513678,0,2018,0000-00-00,0,神経内,1
1513678,0,2020,0000-00-00,0,神経内,1
1513678,0,2021,0000-00-00,0,胃腸内,1
1513678,0,2022,0000-00-00,0,脳神外,1
1513678,0,2020,0000-00-00,0,腎臓内,1
1513678,0,2021,0000-00-00,0,腎臓内,1
1513678,0,2022,0000-00-00,0,腎臓内,1
1513678,0,2023,0000-00-00,8,腎臓内,1
1513678,0,2024,2024-05-30,8,腎臓内,1
1513678,0,2024,2024-07-22,8,腎臓内,1
1513678,0,2024,2024-10-21,8,腎臓内,1
1513686,0,2017,0000-00-00,0,リウ膠,1
1513686,0,2013,0000-00-00,0,循環内,1
1513686,0,2014,0000-00-00,0,循環内,1
1513686,0,2013,0000-00-00,0,心療科,2
1513686,0,2014,0000-00-00,0,心療科,1
1513686,0,2015,0000-00-00,0,心療科,2
1513686,0,2016,0000-00-00,0,心療科,1
1513686,0,2020,0000-00-00,0,心療科,2
1513686,0,2021,0000-00-00,0,心療科,1
1513686,0,2022,0000-00-00,0,心療科,1
1513686,0,2023,0000-00-00,12,心療科,2
1513686,0,2018,0000-00-00,0,整形外,1
1513686,0,2019,0000-00-00,0,消化外,1
1513686,0,2020,0000-00-00,0,消化外,1
1513686,0,2024,2025-03-12,2,脳神内,1
1513694,0,2021,0000-00-00,0,形成外,1
1513694,0,2020,0000-00-00,0,歯口外,2
1513694,0,2017,0000-00-00,0,神経内,1
1513694,0,2024,2025-02-10,36,総合診,1
1513694,0,2013,0000-00-00,0,耳鼻科,1
1513694,0,2014,0000-00-00,0,耳鼻科,1
1513694,0,2016,0000-00-00,0,耳鼻科,4
1513694,0,2017,0000-00-00,0,耳鼻科,2
1513694,0,2019,0000-00-00,0,耳鼻科,1
1513694,0,2020,0000-00-00,0,耳鼻科,1
1513694,0,2021,0000-00-00,0,耳鼻科,3
1513694,0,2022,0000-00-00,0,耳鼻科,1
1513694,0,2023,0000-00-00,25,耳鼻科,5
1513694,0,2024,2024-10-07,25,耳鼻科,1
1513694,0,2013,0000-00-00,0,胃腸内,1
1513694,0,2017,0000-00-00,0,胃腸内,1
1513702,0,2013,0000-00-00,0,心療科,3
1513702,0,2014,0000-00-00,0,心療科,1
1513702,0,2016,0000-00-00,0,心療科,1
1513702,0,2017,0000-00-00,0,心療科,1
1513728,0,2017,0000-00-00,0,胃腸内,1
1513751,0,2021,0000-00-00,0,乳甲外,1
1513751,0,2015,0000-00-00,0,形成外,1
1513751,0,2018,0000-00-00,0,形成外,1
1513751,0,2021,0000-00-00,0,形成外,1
1513751,0,2022,0000-00-00,0,形成外,1
1513751,0,2023,0000-00-00,19,形成外,1
1513751,0,2013,0000-00-00,0,眼科,46
1513751,0,2014,0000-00-00,0,眼科,82
1513751,0,2015,0000-00-00,0,眼科,63
1513751,0,2016,0000-00-00,0,眼科,54
1513751,0,2017,0000-00-00,0,眼科,31
1513751,0,2018,0000-00-00,0,眼科,32
1513751,0,2019,0000-00-00,0,眼科,26
1513751,0,2020,0000-00-00,0,眼科,6
1513751,0,2021,0000-00-00,0,眼科,2
1513751,0,2023,0000-00-00,26,眼科,3
1513751,0,2024,2024-05-08,26,眼科,1
1513751,0,2024,2024-11-05,26,眼科,1
1513751,0,2024,2025-02-26,26,眼科,1
1513751,0,2024,2025-03-06,26,眼科,1
1513751,0,2024,2025-03-17,26,眼科,1
1513751,0,2016,0000-00-00,0,耳鼻科,1
1513751,0,2013,0000-00-00,0,腎臓内,1
1513769,0,2018,0000-00-00,0,リウ膠,1
1513769,0,2014,0000-00-00,0,形成外,1
1513769,0,2022,0000-00-00,0,心療科,1
1513769,0,2023,0000-00-00,12,心療科,1
1513769,0,2024,2025-03-11,12,心療科,1
1513769,0,2018,0000-00-00,0,心血外,1
1513769,0,2024,2025-01-17,34,救急科,1
1513769,0,2019,0000-00-00,0,整形外,1
1513769,0,2014,0000-00-00,0,皮膚科,1
1513769,0,2024,2025-02-28,26,眼科,1
1513769,0,2017,0000-00-00,0,糖尿内,1
1513769,0,2014,0000-00-00,0,胃腸内,1
1513769,0,2020,0000-00-00,0,胃腸内,1
1513769,0,2024,2024-08-29,2,脳神内,1
1513777,0,2014,0000-00-00,0,神経内,1
1513777,0,2014,0000-00-00,0,胃腸内,1
1513785,0,2023,0000-00-00,48,リウ膠,1
1513785,0,2022,0000-00-00,0,形成外,1
1513785,0,2013,0000-00-00,0,消化外,1
1513785,0,2018,0000-00-00,0,皮膚科,1
1513785,0,2017,0000-00-00,0,胃腸内,1
1513785,0,2021,0000-00-00,0,腎臓内,2
1513785,0,2022,0000-00-00,0,腎臓内,2
1513801,0,2015,0000-00-00,0,リウ膠,1
1513801,0,2016,0000-00-00,0,リウ膠,3
1513801,0,2017,0000-00-00,0,リウ膠,11
1513801,0,2018,0000-00-00,0,リウ膠,10
1513801,0,2019,0000-00-00,0,リウ膠,15
1513801,0,2020,0000-00-00,0,リウ膠,10
1513801,0,2021,0000-00-00,0,リウ膠,2
1513801,0,2022,0000-00-00,0,リウ膠,3
1513801,0,2023,0000-00-00,48,リウ膠,5
1513801,0,2024,2024-12-10,48,リウ膠,1
1513801,0,2018,0000-00-00,0,整形外,1
1513801,0,2019,0000-00-00,0,整形外,1
1513801,0,2020,0000-00-00,0,整形外,1
1513801,0,2022,0000-00-00,0,整形外,1
1513801,0,2016,0000-00-00,0,泌尿器,1
1513801,0,2017,0000-00-00,0,皮膚科,1
1513801,0,2020,0000-00-00,0,皮膚科,1
1513801,0,2017,0000-00-00,0,神経内,1
1513801,0,2024,2024-06-27,36,総合診,1
1513801,0,2024,2024-12-10,36,総合診,1
1513801,0,2017,0000-00-00,0,胃腸内,1
1513801,0,2022,0000-00-00,0,脳神内,1
1513801,0,2018,0000-00-00,0,血液内,2
1513801,0,2019,0000-00-00,0,血液内,1
1513819,0,2013,0000-00-00,0,眼科,2
1513819,0,2016,0000-00-00,0,眼科,1
1513819,0,2019,0000-00-00,0,眼科,1
1513835,0,2021,0000-00-00,0,皮膚科,1
1513843,0,2016,0000-00-00,0,整形外,1
1513850,0,2019,0000-00-00,0,整形外,1
1513876,0,2013,0000-00-00,0,乳甲外,1
1513876,0,2021,0000-00-00,0,皮膚科,1
1513876,0,2013,0000-00-00,0,胃腸内,1
1513876,0,2014,0000-00-00,0,胃腸内,1
1513892,0,2014,0000-00-00,0,リウ膠,1
1513892,0,2015,0000-00-00,0,整形外,1
1513892,0,2013,0000-00-00,0,腎臓内,3
1513892,0,2014,0000-00-00,0,腎臓内,1
1513892,0,2016,0000-00-00,0,腎臓内,1
1513918,0,2016,0000-00-00,0,泌尿器,1
1513918,0,2015,0000-00-00,0,糖尿内,1
1513983,0,2024,2024-11-05,50,消化内,1
1513983,0,2015,0000-00-00,0,糖尿内,1
1513983,0,2018,0000-00-00,0,糖尿内,1
1513983,0,2013,0000-00-00,0,腎臓内,1
1513983,0,2019,0000-00-00,0,血液内,1
1513983,0,2021,0000-00-00,0,血液内,1
1513991,0,2023,0000-00-00,48,リウ膠,2
1513991,0,2019,0000-00-00,0,乳甲外,1
1513991,0,2023,0000-00-00,17,小児外,1
1513991,0,2020,0000-00-00,0,小児科,1
1513991,0,2016,0000-00-00,0,心療科,1
1513991,0,2014,0000-00-00,0,整形外,2
1513991,0,2016,0000-00-00,0,整形外,1
1513991,0,2021,0000-00-00,0,整形外,1
1513991,0,2023,0000-00-00,18,整形外,1
1513991,0,2017,0000-00-00,0,眼科,1
1513991,0,2015,0000-00-00,0,神経内,1
1513991,0,2023,0000-00-00,2,脳神内,1
1513991,0,2020,0000-00-00,0,血液内,1
1513991,0,2023,0000-00-00,37,麻酔科,1
1514015,0,2014,0000-00-00,0,リウ膠,1
1514015,0,2018,0000-00-00,0,リウ膠,1
1514015,0,2021,0000-00-00,0,リウ膠,1
1514015,0,2013,0000-00-00,0,整形外,2
1514015,0,2015,0000-00-00,0,整形外,1
1514015,0,2018,0000-00-00,0,整形外,1
1514015,0,2022,0000-00-00,0,整形外,1
1514015,0,2022,0000-00-00,0,脳神外,1
1514015,0,2016,0000-00-00,0,麻酔科,1
1514023,0,2013,0000-00-00,0,リウ膠,1
1514023,0,2016,0000-00-00,0,リウ膠,2
1514023,0,2017,0000-00-00,0,リウ膠,1
1514023,0,2018,0000-00-00,0,リウ膠,2
1514023,0,2019,0000-00-00,0,リウ膠,1
1514023,0,2020,0000-00-00,0,リウ膠,2
1514023,0,2021,0000-00-00,0,リウ膠,3
1514023,0,2014,0000-00-00,0,呼吸内,1
1514023,0,2020,0000-00-00,0,整形外,1
1514023,0,2021,0000-00-00,0,皮膚科,1
1514023,0,2023,0000-00-00,21,皮膚科,1
1514023,0,2016,0000-00-00,0,神経内,2
1514023,0,2021,0000-00-00,0,神経内,1
1514023,0,2015,0000-00-00,0,糖尿内,1
1514023,0,2021,0000-00-00,0,糖尿内,1
1514023,0,2018,0000-00-00,0,総合診,1
1514023,0,2017,0000-00-00,0,腎臓内,1
1514023,0,2014,0000-00-00,0,血液内,1
1514023,0,2015,0000-00-00,0,血液内,1
1514049,0,2016,0000-00-00,0,リウ膠,1
1514049,0,2014,0000-00-00,0,呼吸内,1
1514049,0,2023,0000-00-00,7,循環内,1
1514049,0,2015,0000-00-00,0,心療科,1
1514049,0,2014,0000-00-00,0,整形外,1
1514049,0,2015,0000-00-00,0,整形外,1
1514049,0,2018,0000-00-00,0,整形外,1
1514049,0,2019,0000-00-00,0,整形外,3
1514049,0,2020,0000-00-00,0,整形外,10
1514049,0,2021,0000-00-00,0,整形外,4
1514049,0,2022,0000-00-00,0,整形外,5
1514049,0,2023,0000-00-00,18,整形外,8
1514049,0,2024,2024-06-21,18,整形外,1
1514049,0,2024,2024-07-23,18,整形外,1
1514049,0,2024,2024-07-30,18,整形外,1
1514049,0,2024,2024-08-26,18,整形外,1
1514049,0,2024,2024-08-28,18,整形外,1
1514049,0,2015,0000-00-00,0,神経内,1
1514049,0,2018,0000-00-00,0,神経内,1
1514049,0,2021,0000-00-00,0,神経内,1
1514049,0,2015,0000-00-00,0,糖尿内,1
1514049,0,2014,0000-00-00,0,耳鼻科,2
1514049,0,2015,0000-00-00,0,耳鼻科,1
1514049,0,2023,0000-00-00,25,耳鼻科,1
1514049,0,2018,0000-00-00,0,脳卒中,1
1514049,0,2022,0000-00-00,0,脳神内,3
1514049,0,2023,0000-00-00,2,脳神内,1
1514049,0,2024,2024-05-09,2,脳神内,1
1514049,0,2023,0000-00-00,20,脳神外,2
1514049,0,2024,2024-07-18,20,脳神外,1
1514049,0,2024,2024-07-25,20,脳神外,1
1514049,0,2024,2024-12-16,20,脳神外,1
1514064,0,2019,0000-00-00,0,リウ膠,1
1514064,0,2023,0000-00-00,48,リウ膠,1
1514064,0,2015,0000-00-00,0,循環内,1
1514064,0,2014,0000-00-00,0,血液内,1
1514080,0,2014,0000-00-00,0,眼科,1
1514106,0,2021,0000-00-00,0,心血外,1
1514114,0,2015,0000-00-00,0,皮膚科,2
1514114,0,2017,0000-00-00,0,皮膚科,2
1514114,0,2018,0000-00-00,0,皮膚科,2
1514114,0,2024,2025-03-11,21,皮膚科,1
1514114,0,2014,0000-00-00,0,総合診,1
1514130,0,2016,0000-00-00,0,耳鼻科,1
1514130,0,2013,0000-00-00,0,肝臓内,1
1514130,0,2013,0000-00-00,0,胃腸内,1
1514130,0,2013,0000-00-00,0,腎臓内,1
1514130,0,2014,0000-00-00,0,腎臓内,1
1514163,0,2014,0000-00-00,0,歯口外,1
1514163,0,2020,0000-00-00,0,泌尿器,1
1514189,0,2016,0000-00-00,0,乳甲外,1
1514189,0,2023,0000-00-00,16,乳甲外,1
1514189,0,2014,0000-00-00,0,呼吸外,1
1514189,0,2023,0000-00-00,19,形成外,1
1514189,0,2018,0000-00-00,0,消化外,1
1514189,0,2014,0000-00-00,0,眼科,1
1514189,0,2014,0000-00-00,0,神経内,1
1514189,0,2014,0000-00-00,0,腎臓内,3
1514221,0,2016,0000-00-00,0,リウ膠,1
1514221,0,2024,2024-11-19,18,整形外,1
1514239,0,2018,0000-00-00,0,小児科,1
1514239,0,2019,0000-00-00,0,小児科,2
1514239,0,2020,0000-00-00,0,小児科,1
1514239,0,2020,0000-00-00,0,形成外,1
1514239,0,2019,0000-00-00,0,整形外,1
1514247,0,2015,0000-00-00,0,皮膚科,1
1514304,0,2015,0000-00-00,0,リウ膠,1
1514304,0,2020,0000-00-00,0,皮膚科,1
1514304,0,2024,2025-03-13,6,糖尿内,1
1514312,0,2014,0000-00-00,0,整形外,1
1514312,0,2018,0000-00-00,0,総合診,1
1514312,0,2022,0000-00-00,0,脳神内,1
1514320,0,2013,0000-00-00,0,リウ膠,8
1514320,0,2014,0000-00-00,0,リウ膠,2
1514320,0,2016,0000-00-00,0,リウ膠,2
1514320,0,2016,0000-00-00,0,リハ,1
1514320,0,2013,0000-00-00,0,乳甲外,1
1514320,0,2014,0000-00-00,0,乳甲外,1
1514320,0,2015,0000-00-00,0,乳甲外,1
1514320,0,2016,0000-00-00,0,乳甲外,3
1514320,0,2017,0000-00-00,0,乳甲外,1
1514320,0,2019,0000-00-00,0,乳甲外,1
1514320,0,2021,0000-00-00,0,乳甲外,1
1514320,0,2022,0000-00-00,0,乳甲外,1
1514320,0,2023,0000-00-00,16,乳甲外,3
1514320,0,2024,2024-11-08,16,乳甲外,1
1514320,0,2014,0000-00-00,0,呼吸内,1
1514320,0,2017,0000-00-00,0,呼吸内,1
1514320,0,2022,0000-00-00,0,呼吸内,2
1514320,0,2023,0000-00-00,5,呼吸内,1
1514320,0,2024,2025-01-09,5,呼吸内,1
1514320,0,2023,0000-00-00,13,呼吸外,2
1514320,0,2024,2024-07-13,13,呼吸外,1
1514320,0,2014,0000-00-00,0,形成外,7
1514320,0,2017,0000-00-00,0,循環内,1
1514320,0,2020,0000-00-00,0,放核医,1
1514320,0,2016,0000-00-00,0,放診断,1
1514320,0,2024,2024-11-28,28,放診断,1
1514320,0,2016,0000-00-00,0,整形外,1
1514320,0,2017,0000-00-00,0,整形外,1
1514320,0,2018,0000-00-00,0,整形外,3
1514320,0,2019,0000-00-00,0,整形外,1
1514320,0,2020,0000-00-00,0,整形外,1
1514320,0,2021,0000-00-00,0,整形外,1
1514320,0,2023,0000-00-00,18,整形外,2
1514320,0,2024,2024-12-19,18,整形外,1
1514320,0,2024,2025-01-28,18,整形外,1
1514320,0,2024,2025-03-27,18,整形外,1
1514320,0,2013,0000-00-00,0,泌尿器,2
1514320,0,2015,0000-00-00,0,泌尿器,1
1514320,0,2016,0000-00-00,0,泌尿器,1
1514320,0,2017,0000-00-00,0,泌尿器,2
1514320,0,2018,0000-00-00,0,泌尿器,1
1514320,0,2023,0000-00-00,22,泌尿器,2
1514320,0,2024,2025-02-05,50,消化内,1
1514320,0,2024,2025-03-12,43,産婦人,1
1514320,0,2015,0000-00-00,0,皮膚科,1
1514320,0,2013,0000-00-00,0,糖尿内,1
1514320,0,2021,0000-00-00,0,糖尿内,1
1514320,0,2015,0000-00-00,0,肝臓内,1
1514320,0,2016,0000-00-00,0,肝臓内,2
1514320,0,2017,0000-00-00,0,肝臓内,1
1514320,0,2018,0000-00-00,0,肝臓内,1
1514320,0,2013,0000-00-00,0,胃腸内,1
1514320,0,2014,0000-00-00,0,胃腸内,1
1514320,0,2015,0000-00-00,0,胃腸内,1
1514320,0,2021,0000-00-00,0,脳神外,1
1514320,0,2022,0000-00-00,0,脳神外,1
1514320,0,2013,0000-00-00,0,腎臓内,4
1514320,0,2014,0000-00-00,0,腎臓内,5
1514320,0,2015,0000-00-00,0,腎臓内,7
1514320,0,2016,0000-00-00,0,腎臓内,8
1514320,0,2017,0000-00-00,0,腎臓内,3
1514320,0,2018,0000-00-00,0,腎臓内,4
1514320,0,2019,0000-00-00,0,腎臓内,5
1514320,0,2020,0000-00-00,0,腎臓内,7
1514320,0,2021,0000-00-00,0,腎臓内,8
1514320,0,2022,0000-00-00,0,腎臓内,4
1514320,0,2023,0000-00-00,8,腎臓内,2
1514320,0,2024,2024-07-13,8,腎臓内,1
1514320,0,2024,2024-07-19,8,腎臓内,1
1514320,0,2024,2024-12-23,8,腎臓内,1
1514320,0,2024,2025-01-31,8,腎臓内,1
1514320,0,2024,2025-02-07,8,腎臓内,1
1514320,0,2024,2025-02-19,8,腎臓内,1
1514320,0,2023,0000-00-00,1,血液内,1
1514346,0,2019,0000-00-00,0,胃腸内,1
1514353,0,2013,0000-00-00,0,泌尿器,3
1514353,0,2014,0000-00-00,0,泌尿器,3
1514353,0,2015,0000-00-00,0,泌尿器,1
1514353,0,2016,0000-00-00,0,泌尿器,2
1514353,0,2017,0000-00-00,0,泌尿器,1
1514353,0,2020,0000-00-00,0,泌尿器,1
1514353,0,2021,0000-00-00,0,泌尿器,1
1514353,0,2015,0000-00-00,0,産婦人,1
1514353,0,2023,0000-00-00,6,糖尿内,1
1514361,0,2015,0000-00-00,0,心療科,2
1514361,0,2021,0000-00-00,0,心療科,1
1514361,0,2022,0000-00-00,0,心療科,2
1514361,0,2016,0000-00-00,0,神経内,1
1514361,0,2023,0000-00-00,25,耳鼻科,1
1514395,0,2015,0000-00-00,0,泌尿器,1
1514395,0,2017,0000-00-00,0,泌尿器,1
1514395,0,2020,0000-00-00,0,泌尿器,1
1514403,0,2013,0000-00-00,0,小児外,1
1514403,0,2019,0000-00-00,0,小児外,1
1514403,0,2020,0000-00-00,0,小児外,1
1514403,0,2022,0000-00-00,0,整形外,1
1514411,0,2013,0000-00-00,0,眼科,1
1514411,0,2014,0000-00-00,0,眼科,2
1514411,0,2015,0000-00-00,0,眼科,1
1514411,0,2018,0000-00-00,0,眼科,1
