hos_cd	ins	year	dep_cd	fie_name	intr
1514544	0	2023	32	歯口外	1
1514544	0	2023	25	耳鼻科	1
1514569	0	2023	13	呼吸外	1
1514577	0	2023	50	消化内	1
1514577	0	2023	06	糖尿内	4
1514577	0	2023	36	総合診	1
1514601	0	2023	18	整形外	1
1514601	0	2023	36	総合診	2
1514601	0	2023	25	耳鼻科	2
1514601	0	2023	02	脳神内	8
1514635	0	2023	13	呼吸外	1
1514635	0	2023	08	腎臓内	1
1514650	0	2023	12	心療科	1
1514668	0	2023	27	臨腫瘍	1
1514833	0	2023	48	リウ膠	1
1514858	0	2023	15	心血外	1
1515152	0	2023	36	総合診	1
1515244	0	2023	15	心血外	1
1515244	0	2023	18	整形外	2
1515244	0	2023	21	皮膚科	1
1515244	0	2023	08	腎臓内	1
1515285	0	2023	12	心療科	1
1515285	0	2023	30	放核医	2
1515285	0	2023	43	産婦人	1
1515293	0	2023	26	眼科	7
1515301	0	2023	05	呼吸内	1
1515301	0	2023	08	腎臓内	1
1515319	0	2023	16	乳甲外	3
1515442	0	2023	21	皮膚科	1
1515459	0	2023	48	リウ膠	1
1515541	0	2023	50	消化内	1
1515558	0	2023	48	リウ膠	1
1515558	0	2023	05	呼吸内	1
1515558	0	2023	18	整形外	1
1515558	0	2023	21	皮膚科	1
1515608	0	2023	31	リハ	1
1515608	0	2023	18	整形外	1
1515624	0	2023	20	脳神外	4
1515665	0	2023	43	産婦人	1
1515673	0	2023	50	消化内	1
1515699	0	2023	50	消化内	1
1515764	0	2023	18	整形外	2
1515822	0	2023	18	整形外	1
1515830	0	2023	19	形成外	1
1515848	0	2023	48	リウ膠	3
1515848	0	2023	07	循環内	1
1515848	0	2023	50	消化内	1
1515848	0	2023	02	脳神内	2
1515848	0	2023	08	腎臓内	1
1515848	0	2023	27	臨腫瘍	2
1515921	0	2023	19	形成外	1
1515962	0	2023	25	耳鼻科	2
1515970	0	2023	36	総合診	1
1515996	0	2023	48	リウ膠	1
1515996	0	2023	18	整形外	1
1516036	0	2023	48	リウ膠	1
1516036	0	2023	22	泌尿器	1
1516036	0	2023	36	総合診	1
1516051	0	2023	08	腎臓内	2
1516077	0	2023	19	形成外	1
1516101	0	2023	26	眼科	2
1516143	0	2023	21	皮膚科	1
1516150	0	2023	16	乳甲外	1
1516150	0	2023	30	放核医	1
1516150	0	2023	08	腎臓内	2
1516168	0	2023	26	眼科	1
1516242	0	2023	21	皮膚科	1
1516283	0	2023	26	眼科	2
1516309	0	2023	18	整形外	1
1516309	0	2023	02	脳神内	1
1516317	0	2023	19	形成外	1
1516317	0	2023	18	整形外	5
1516325	0	2023	17	小児外	1
1516325	0	2023	20	脳神外	1
1516341	0	2023	21	皮膚科	10
1516390	0	2023	19	形成外	2
1516390	0	2023	21	皮膚科	3
1516424	0	2023	10	小児科	4
1516424	0	2023	07	循環内	1
1516424	0	2023	43	産婦人	36
1516424	0	2023	08	腎臓内	1
1516424	0	2023	01	血液内	1
1516465	0	2023	50	消化内	1
1516473	0	2023	18	整形外	1
1516481	0	2023	50	消化内	1
1516499	0	2023	18	整形外	2
1516531	0	2023	12	心療科	3
1516531	0	2023	36	総合診	1
1516531	0	2023	02	脳神内	2
1516549	0	2023	18	整形外	1
1516564	0	2023	18	整形外	1
1516648	0	2023	21	皮膚科	1
1531916	0	2023	01	血液内	1
1532153	0	2023	19	形成外	1
1532492	0	2023	32	歯口外	1
1532583	0	2023	32	歯口外	1
1533011	0	2023	32	歯口外	1
1600021	0	2023	18	整形外	2
1600027	0	2023	32	歯口外	4
1600050	0	2023	32	歯口外	2
1600054	0	2023	10	小児科	3
1600068	0	2023	32	歯口外	1
1610020	0	2023	48	リウ膠	1
1610020	0	2023	05	呼吸内	1
1610020	0	2023	13	呼吸外	1
1610020	0	2023	10	小児科	2
1610020	0	2023	19	形成外	1
1610020	0	2023	07	循環内	1
1610020	0	2023	15	心血外	2
1610020	0	2023	18	整形外	2
1610020	0	2023	22	泌尿器	1
1610020	0	2023	50	消化内	9
1610020	0	2023	14	消化外	1
1610020	0	2023	21	皮膚科	2
1610020	0	2023	06	糖尿内	3
1610020	0	2023	02	脳神内	1
1610020	0	2023	08	腎臓内	2
1710241	0	2023	25	耳鼻科	1
1710639	0	2023	19	形成外	1
1710639	0	2023	18	整形外	5
1710662	0	2023	36	総合診	1
1710720	0	2023	48	リウ膠	1
1710720	0	2023	19	形成外	1
1710720	0	2023	25	耳鼻科	1
1710720	0	2023	01	血液内	1
1710761	0	2023	48	リウ膠	1
1710761	0	2023	26	眼科	1
1910718	0	2023	26	眼科	1
1910809	0	2023	22	泌尿器	1
1910809	0	2023	20	脳神外	1
2110011	0	2023	27	臨腫瘍	2
2110137	0	2023	09	脳卒中	1
2110137	0	2023	02	脳神内	1
2110228	0	2023	48	リウ膠	1
2110228	0	2023	02	脳神内	2
2110466	0	2023	05	呼吸内	1
2110466	0	2023	18	整形外	1
2110466	0	2023	06	糖尿内	1
2110557	0	2023	48	リウ膠	1
2110573	0	2023	18	整形外	1
2210119	0	2023	34	救急科	1
2210119	0	2023	18	整形外	1
2210127	0	2023	18	整形外	1
2210234	0	2023	18	整形外	3
2210242	0	2023	01	血液内	1
2210259	0	2023	18	整形外	1
2210267	0	2023	05	呼吸内	1
2210309	0	2023	15	心血外	1
2210317	0	2023	16	乳甲外	1
2210325	0	2023	18	整形外	1
2210333	0	2023	26	眼科	1
2210341	0	2023	12	心療科	1
2210341	0	2023	30	放核医	1
2210382	0	2023	31	リハ	1
2210408	0	2023	22	泌尿器	1
2210408	0	2023	25	耳鼻科	1
2210408	0	2023	02	脳神内	6
2210408	0	2023	20	脳神外	1
2210424	0	2023	12	心療科	1
2210424	0	2023	15	心血外	2
2210432	0	2023	31	リハ	1
2210432	0	2023	08	腎臓内	1
2210440	0	2023	48	リウ膠	2
2210440	0	2023	05	呼吸内	1
2210440	0	2023	07	循環内	1
2210440	0	2023	12	心療科	1
2210440	0	2023	18	整形外	1
2210440	0	2023	50	消化内	2
2210440	0	2023	25	耳鼻科	1
2210440	0	2023	09	脳卒中	1
2210465	0	2023	25	耳鼻科	1
2310125	0	2023	18	整形外	2
2310125	0	2023	50	消化内	1
2310125	0	2023	06	糖尿内	1
2310208	0	2023	16	乳甲外	1
2310208	0	2023	14	消化外	1
2410057	0	2023	01	血液内	1
2410081	0	2023	18	整形外	1
2410131	0	2023	25	耳鼻科	1
2510039	0	2023	05	呼吸内	1
2510039	0	2023	07	循環内	1
2510039	0	2023	22	泌尿器	1
2510039	0	2023	50	消化内	2
2510039	0	2023	14	消化外	1
2510039	0	2023	43	産婦人	1
2510039	0	2023	21	皮膚科	1
2510039	0	2023	06	糖尿内	1
2510039	0	2023	09	脳卒中	2
2510039	0	2023	02	脳神内	1
2510039	0	2023	08	腎臓内	2
2510047	0	2023	16	乳甲外	1
2510047	0	2023	05	呼吸内	1
2510047	0	2023	07	循環内	1
2510047	0	2023	18	整形外	1
2510047	0	2023	50	消化内	2
2510047	0	2023	21	皮膚科	1
2510047	0	2023	08	腎臓内	1
2510062	0	2023	07	循環内	2
2510096	0	2023	50	消化内	1
2510335	0	2023	31	リハ	1
2510335	0	2023	18	整形外	1
2510335	0	2023	22	泌尿器	1
2510962	0	2023	22	泌尿器	1
2512174	0	2023	02	脳神内	1
2600349	0	2023	32	歯口外	1
2600364	0	2023	32	歯口外	44
2600406	0	2023	32	歯口外	2
2600414	0	2023	32	歯口外	4
2600414	0	2023	25	耳鼻科	1
2600640	0	2023	16	乳甲外	2
2600640	0	2023	07	循環内	1
2600640	0	2023	50	消化内	1
2600657	0	2023	15	心血外	1
2600723	0	2023	13	呼吸外	1
2600723	0	2023	19	形成外	4
2600723	0	2023	50	消化内	1
2600723	0	2023	26	眼科	77
2610033	0	2023	32	歯口外	1
2610033	0	2023	25	耳鼻科	1
2610102	0	2023	05	呼吸内	1
2610102	0	2023	10	小児科	1
2610102	0	2023	19	形成外	1
2610102	0	2023	07	循環内	2
2610102	0	2023	28	放診断	3
2610102	0	2023	34	救急科	2
2610102	0	2023	18	整形外	3
2610102	0	2023	22	泌尿器	1
2610102	0	2023	50	消化内	3
2610102	0	2023	06	糖尿内	3
2610102	0	2023	25	耳鼻科	1
2610102	0	2023	09	脳卒中	1
2610102	0	2023	08	腎臓内	2
2610128	0	2023	48	リウ膠	1
2610128	0	2023	16	乳甲外	1
2610128	0	2023	10	小児科	5
2610128	0	2023	19	形成外	2
2610128	0	2023	07	循環内	14
2610128	0	2023	34	救急科	2
2610128	0	2023	18	整形外	2
2610128	0	2023	32	歯口外	1
2610128	0	2023	22	泌尿器	3
2610128	0	2023	50	消化内	10
2610128	0	2023	43	産婦人	2
2610128	0	2023	21	皮膚科	1
2610128	0	2023	06	糖尿内	2
2610128	0	2023	36	総合診	2
2610128	0	2023	25	耳鼻科	4
2610128	0	2023	09	脳卒中	3
2610128	0	2023	02	脳神内	2
2610136	0	2023	31	リハ	1
2610136	0	2023	18	整形外	1
2610136	0	2023	50	消化内	1
2610144	0	2023	48	リウ膠	1
2610144	0	2023	16	乳甲外	1
2610144	0	2023	13	呼吸外	1
2610144	0	2023	07	循環内	6
2610144	0	2023	12	心療科	3
2610144	0	2023	15	心血外	2
2610144	0	2023	34	救急科	1
2610144	0	2023	18	整形外	5
2610144	0	2023	32	歯口外	2
2610144	0	2023	22	泌尿器	3
2610144	0	2023	50	消化内	3
2610144	0	2023	14	消化外	3
2610144	0	2023	21	皮膚科	2
2610144	0	2023	26	眼科	2
2610144	0	2023	36	総合診	3
2610144	0	2023	25	耳鼻科	2
2610144	0	2023	09	脳卒中	2
2610144	0	2023	02	脳神内	2
2610144	0	2023	20	脳神外	3
2610144	0	2023	01	血液内	1
2610144	0	2023	37	麻酔科	1
2610169	0	2023	19	形成外	3
2610169	0	2023	21	皮膚科	13
2610169	0	2023	25	耳鼻科	47
2610169	0	2023	20	脳神外	2
2610177	0	2023	48	リウ膠	3
2610177	0	2023	17	小児外	1
2610177	0	2023	10	小児科	1
2610177	0	2023	19	形成外	1
2610177	0	2023	07	循環内	1
2610177	0	2023	18	整形外	40
2610177	0	2023	22	泌尿器	1
2610177	0	2023	43	産婦人	1
2610177	0	2023	21	皮膚科	1
2610177	0	2023	36	総合診	2
2610177	0	2023	25	耳鼻科	1
2610177	0	2023	02	脳神内	3
2700404	0	2023	32	歯口外	1
2700412	0	2023	32	歯口外	4
2700495	0	2023	32	歯口外	4
2700495	0	2023	25	耳鼻科	1
2700511	0	2023	32	歯口外	2
2700537	0	2023	32	歯口外	8
2700537	0	2023	25	耳鼻科	1
2700552	0	2023	32	歯口外	4
2700594	0	2023	32	歯口外	1
2700663	0	2023	22	泌尿器	1
2700663	0	2023	21	皮膚科	1
2700663	0	2023	36	総合診	1
2700663	0	2023	01	血液内	1
2700770	0	2023	05	呼吸内	2
2700770	0	2023	07	循環内	1
2700770	0	2023	34	救急科	1
2700770	0	2023	50	消化内	2
2700770	0	2023	43	産婦人	1
2700770	0	2023	21	皮膚科	2
2700770	0	2023	25	耳鼻科	1
2700770	0	2023	09	脳卒中	1
2710019	0	2023	48	リウ膠	1
2710019	0	2023	31	リハ	1
2710019	0	2023	16	乳甲外	6
2710019	0	2023	19	形成外	4
2710019	0	2023	07	循環内	1
2710019	0	2023	15	心血外	5
2710019	0	2023	18	整形外	7
2710019	0	2023	32	歯口外	1
2710019	0	2023	22	泌尿器	3
2710019	0	2023	50	消化内	24
2710019	0	2023	14	消化外	9
2710019	0	2023	21	皮膚科	34
2710019	0	2023	25	耳鼻科	3
2710019	0	2023	02	脳神内	2
2710019	0	2023	20	脳神外	4
2710019	0	2023	08	腎臓内	18
2710019	0	2023	27	臨腫瘍	6
2710019	0	2023	01	血液内	3
2710019	0	2023	37	麻酔科	1
2710023	0	2023	32	歯口外	1
2710035	0	2023	48	リウ膠	1
2710035	0	2023	05	呼吸内	1
2710035	0	2023	07	循環内	1
2710035	0	2023	28	放診断	4
2710035	0	2023	18	整形外	1
2710035	0	2023	22	泌尿器	5
2710035	0	2023	50	消化内	3
2710035	0	2023	14	消化外	2
2710035	0	2023	21	皮膚科	1
2710035	0	2023	36	総合診	2
2710035	0	2023	02	脳神内	7
2710035	0	2023	08	腎臓内	1
2710050	0	2023	16	乳甲外	1
2710050	0	2023	05	呼吸内	1
2710050	0	2023	07	循環内	2
2710050	0	2023	15	心血外	1
2710050	0	2023	50	消化内	1
2710068	0	2023	26	眼科	11
2710076	0	2023	48	リウ膠	2
2710076	0	2023	05	呼吸内	3
2710076	0	2023	18	整形外	3
2710076	0	2023	32	歯口外	1
2710076	0	2023	22	泌尿器	1
2710076	0	2023	50	消化内	4
2710076	0	2023	21	皮膚科	1
2710076	0	2023	02	脳神内	7
2710076	0	2023	01	血液内	1
2710084	0	2023	18	整形外	1
2710084	0	2023	02	脳神内	1
2710100	0	2023	07	循環内	2
2710100	0	2023	12	心療科	1
2710100	0	2023	18	整形外	1
2710100	0	2023	50	消化内	2
2710118	0	2023	26	眼科	6
2710118	0	2023	06	糖尿内	1
2710118	0	2023	02	脳神内	1
2710126	0	2023	16	乳甲外	1
2710126	0	2023	13	呼吸外	1
2710126	0	2023	15	心血外	2
2710126	0	2023	18	整形外	3
2710126	0	2023	22	泌尿器	1
2710126	0	2023	50	消化内	2
2710126	0	2023	14	消化外	1
2710126	0	2023	43	産婦人	1
2710126	0	2023	25	耳鼻科	1
2710126	0	2023	02	脳神内	1
2710126	0	2023	08	腎臓内	1
2710134	0	2023	16	乳甲外	1
2710134	0	2023	07	循環内	8
2710134	0	2023	12	心療科	1
2710134	0	2023	15	心血外	8
2710134	0	2023	18	整形外	6
2710134	0	2023	22	泌尿器	1
2710134	0	2023	50	消化内	10
2710134	0	2023	14	消化外	4
2710134	0	2023	43	産婦人	1
2710134	0	2023	21	皮膚科	5
2710134	0	2023	36	総合診	1
2710134	0	2023	25	耳鼻科	1
2710134	0	2023	09	脳卒中	1
2710134	0	2023	02	脳神内	6
2710134	0	2023	01	血液内	1
2710134	0	2023	37	麻酔科	1
2710159	0	2023	31	リハ	1
2710159	0	2023	10	小児科	1
2710159	0	2023	18	整形外	1
2710167	0	2023	07	循環内	1
2710167	0	2023	15	心血外	1
2710167	0	2023	21	皮膚科	1
2710183	0	2023	07	循環内	1
2710209	0	2023	16	乳甲外	1
2710209	0	2023	32	歯口外	1
2710209	0	2023	50	消化内	1
2710209	0	2023	25	耳鼻科	17
2710217	0	2023	18	整形外	10
2710225	0	2023	48	リウ膠	2
2710225	0	2023	31	リハ	1
2710225	0	2023	05	呼吸内	2
2710225	0	2023	32	歯口外	1
2710225	0	2023	21	皮膚科	1
2710225	0	2023	25	耳鼻科	1
2710225	0	2023	08	腎臓内	5
2710225	0	2023	37	麻酔科	1
2710233	0	2023	25	耳鼻科	6
2710233	0	2023	02	脳神内	1
2711438	0	2023	18	整形外	1
2800170	0	2023	32	歯口外	1
2800295	0	2023	32	歯口外	6
2800364	0	2023	05	呼吸内	1
2800364	0	2023	14	消化外	1
2810041	0	2023	18	整形外	1
2810041	0	2023	36	総合診	1
2810058	0	2023	16	乳甲外	3
2810058	0	2023	19	形成外	1
2810058	0	2023	07	循環内	1
2810058	0	2023	18	整形外	1
2810058	0	2023	22	泌尿器	1
2810058	0	2023	50	消化内	1
2810058	0	2023	21	皮膚科	2
2810058	0	2023	20	脳神外	2
2810066	0	2023	10	小児科	1
2810066	0	2023	07	循環内	1
2810066	0	2023	09	脳卒中	1
2810066	0	2023	02	脳神内	1
2810066	0	2023	01	血液内	1
2810074	0	2023	18	整形外	1
2810082	0	2023	07	循環内	1
2810082	0	2023	34	救急科	1
2810082	0	2023	18	整形外	5
2810082	0	2023	50	消化内	2
2810082	0	2023	36	総合診	1
2810090	0	2023	48	リウ膠	1
2810090	0	2023	31	リハ	2
2810090	0	2023	16	乳甲外	1
2810090	0	2023	05	呼吸内	1
2810090	0	2023	17	小児外	2
2810090	0	2023	10	小児科	5
2810090	0	2023	19	形成外	1
2810090	0	2023	07	循環内	1
2810090	0	2023	12	心療科	1
2810090	0	2023	18	整形外	2
2810090	0	2023	32	歯口外	1
2810090	0	2023	22	泌尿器	2
2810090	0	2023	50	消化内	3
2810090	0	2023	43	産婦人	1
2810090	0	2023	21	皮膚科	5
2810090	0	2023	06	糖尿内	1
2810090	0	2023	36	総合診	1
2810090	0	2023	25	耳鼻科	3
2810090	0	2023	09	脳卒中	1
2810090	0	2023	02	脳神内	3
2810090	0	2023	20	脳神外	1
2810090	0	2023	08	腎臓内	2
2810108	0	2023	07	循環内	1
2900149	0	2023	05	呼吸内	1
2900149	0	2023	19	形成外	1
2910015	0	2023	50	消化内	1
3000242	0	2023	32	歯口外	1
3000259	0	2023	32	歯口外	2
3000283	0	2023	32	歯口外	2
3000493	0	2023	25	耳鼻科	3
3010054	0	2023	07	循環内	1
3010054	0	2023	12	心療科	7
3010054	0	2023	18	整形外	1
3010054	0	2023	06	糖尿内	1
3010054	0	2023	02	脳神内	1
3010062	0	2023	16	乳甲外	1
3010062	0	2023	15	心血外	1
3010062	0	2023	18	整形外	1
3010088	0	2023	20	脳神外	1
3110078	0	2023	16	乳甲外	1
3110078	0	2023	15	心血外	1
3110078	0	2023	18	整形外	1
3110078	0	2023	50	消化内	2
3110078	0	2023	21	皮膚科	1
3110078	0	2023	06	糖尿内	1
3110078	0	2023	25	耳鼻科	1
3110078	0	2023	02	脳神内	2
3110078	0	2023	08	腎臓内	1
3110086	0	2023	16	乳甲外	1
3110086	0	2023	10	小児科	1
3110086	0	2023	50	消化内	1
3110086	0	2023	21	皮膚科	1
3110086	0	2023	25	耳鼻科	1
3110086	0	2023	08	腎臓内	1
3110102	0	2023	08	腎臓内	1
3110128	0	2023	22	泌尿器	2
3110128	0	2023	50	消化内	1
3210026	0	2023	18	整形外	1
3300240	0	2023	07	循環内	2
3310199	0	2023	12	心療科	1
3310199	0	2023	15	心血外	1
3310199	0	2023	22	泌尿器	1
3310199	0	2023	50	消化内	2
3310199	0	2023	25	耳鼻科	1
3310199	0	2023	09	脳卒中	1
3310199	0	2023	20	脳神外	1
3312525	0	2023	43	産婦人	1
3400792	0	2023	22	泌尿器	1
3400792	0	2023	50	消化内	1
3400792	0	2023	02	脳神内	1
3410106	0	2023	13	呼吸外	7
3410106	0	2023	15	心血外	2
3410106	0	2023	18	整形外	1
3410106	0	2023	14	消化外	1
3410106	0	2023	01	血液内	1
3410163	0	2023	48	リウ膠	3
3410163	0	2023	16	乳甲外	20
3410163	0	2023	05	呼吸内	1
3410163	0	2023	13	呼吸外	2
3410163	0	2023	15	心血外	1
3410163	0	2023	30	放核医	1
3410163	0	2023	34	救急科	5
3410163	0	2023	18	整形外	10
3410163	0	2023	50	消化内	8
3410163	0	2023	14	消化外	3
3410163	0	2023	43	産婦人	2
3410163	0	2023	21	皮膚科	7
3410163	0	2023	26	眼科	2
3410163	0	2023	06	糖尿内	4
3410163	0	2023	36	総合診	1
3410163	0	2023	25	耳鼻科	1
3410163	0	2023	09	脳卒中	1
3410163	0	2023	02	脳神内	9
3410163	0	2023	20	脳神外	2
3410163	0	2023	08	腎臓内	1
3410163	0	2023	01	血液内	1
3410213	0	2023	50	消化内	1
3410254	0	2023	50	消化内	1
3410270	0	2023	48	リウ膠	2
3410270	0	2023	16	乳甲外	1
3410270	0	2023	05	呼吸内	1
3410270	0	2023	07	循環内	2
3410270	0	2023	15	心血外	1
3410270	0	2023	18	整形外	24
3410270	0	2023	14	消化外	2
3410270	0	2023	21	皮膚科	1
3410270	0	2023	02	脳神内	1
3410312	0	2023	48	リウ膠	1
3410312	0	2023	07	循環内	1
3410320	0	2023	18	整形外	1
3410353	0	2023	48	リウ膠	1
3410353	0	2023	12	心療科	1
3500427	0	2023	22	泌尿器	1
3500443	0	2023	26	眼科	13
3510061	0	2023	18	整形外	1
3600199	0	2023	32	歯口外	1
3600458	0	2023	26	眼科	1
3600458	0	2023	02	脳神内	1
3600474	0	2023	26	眼科	1
3600474	0	2023	06	糖尿内	1
3610069	0	2023	16	乳甲外	1
3610192	0	2023	48	リウ膠	3
3610192	0	2023	16	乳甲外	2
3610192	0	2023	07	循環内	1
3610192	0	2023	15	心血外	3
3610192	0	2023	28	放診断	6
3610192	0	2023	34	救急科	2
3610192	0	2023	18	整形外	15
3610192	0	2023	22	泌尿器	13
3610192	0	2023	50	消化内	2
3610192	0	2023	14	消化外	2
3610192	0	2023	26	眼科	3
3610192	0	2023	06	糖尿内	2
3610192	0	2023	25	耳鼻科	6
3610192	0	2023	09	脳卒中	2
3610192	0	2023	20	脳神外	1
3610192	0	2023	08	腎臓内	1
3610192	0	2023	01	血液内	2
3610226	0	2023	02	脳神内	2
3610234	0	2023	15	心血外	1
3610234	0	2023	02	脳神内	1
3610242	0	2023	18	整形外	1
3710117	0	2023	13	呼吸外	1
3710117	0	2023	50	消化内	1
3710158	0	2023	16	乳甲外	1
3710166	0	2023	48	リウ膠	1
3710166	0	2023	34	救急科	1
3710166	0	2023	18	整形外	7
3710174	0	2023	25	耳鼻科	2
3710182	0	2023	26	眼科	11
3710208	0	2023	18	整形外	1
3710231	0	2023	08	腎臓内	1
3800629	0	2023	16	乳甲外	2
3800637	0	2023	09	脳卒中	1
3800645	0	2023	18	整形外	1
3810248	0	2023	08	腎臓内	1
3810255	0	2023	18	整形外	1
3900029	0	2023	32	歯口外	1
3910030	0	2023	48	リウ膠	1
3910030	0	2023	07	循環内	2
3910030	0	2023	21	皮膚科	2
3910030	0	2023	02	脳神内	3
3910146	0	2023	02	脳神内	1
4110233	0	2023	01	血液内	1
4210025	0	2023	05	呼吸内	1
4210025	0	2023	08	腎臓内	1
4210025	0	2023	01	血液内	1
4210413	0	2023	19	形成外	1
4310171	0	2023	18	整形外	1
4310239	0	2023	48	リウ膠	1
4310239	0	2023	19	形成外	2
4310239	0	2023	50	消化内	1
4310239	0	2023	25	耳鼻科	1
4410070	0	2023	10	小児科	1
4410286	0	2023	15	心血外	1
4410302	0	2023	43	産婦人	1
4410344	0	2023	19	形成外	2
4410344	0	2023	18	整形外	2
4410419	0	2023	48	リウ膠	1
4410443	0	2023	19	形成外	1
4410450	0	2023	48	リウ膠	1
4410450	0	2023	15	心血外	2
4410450	0	2023	18	整形外	2
4410450	0	2023	02	脳神内	1
4410468	0	2023	02	脳神内	1
4410476	0	2023	26	眼科	7
4410476	0	2023	08	腎臓内	1
4430132	0	2023	18	整形外	1
4510051	0	2023	08	腎臓内	1
4610273	0	2023	14	消化外	1
4610273	0	2023	01	血液内	1
4910053	0	2023	22	泌尿器	1
4910129	0	2023	05	呼吸内	2
4910129	0	2023	07	循環内	1
4910137	0	2023	18	整形外	1
4910376	0	2023	21	皮膚科	1
7010239	0	2023	22	泌尿器	1
7010239	0	2023	21	皮膚科	1
7010239	0	2023	02	脳神内	1
7010262	0	2023	50	消化内	1
7010304	0	2023	05	呼吸内	1
7010304	0	2023	19	形成外	1
7011203	0	2023	18	整形外	1
7011344	0	2023	05	呼吸内	1
7011344	0	2023	34	救急科	1
7011344	0	2023	18	整形外	1
7011344	0	2023	50	消化内	2
7011344	0	2023	25	耳鼻科	1
7011344	0	2023	02	脳神内	1
8010017	0	2023	10	小児科	1
8010017	0	2023	12	心療科	1
8010017	0	2023	18	整形外	1
8010017	0	2023	50	消化内	1
8010017	0	2023	14	消化外	1
8010017	0	2023	21	皮膚科	1
8010017	0	2023	06	糖尿内	1
8010017	0	2023	01	血液内	1
8010041	0	2023	48	リウ膠	3
8010041	0	2023	16	乳甲外	2
8010041	0	2023	17	小児外	4
8010041	0	2023	10	小児科	1
8010041	0	2023	19	形成外	7
8010041	0	2023	12	心療科	2
8010041	0	2023	15	心血外	6
8010041	0	2023	18	整形外	3
8010041	0	2023	22	泌尿器	1
8010041	0	2023	50	消化内	1
8010041	0	2023	14	消化外	2
8010041	0	2023	43	産婦人	1
8010041	0	2023	21	皮膚科	3
8010041	0	2023	36	総合診	1
8010041	0	2023	08	腎臓内	1
8010041	0	2023	01	血液内	2
8011186	0	2023	48	リウ膠	1
8011186	0	2023	19	形成外	1
8011186	0	2023	26	眼科	1
8011186	0	2023	27	臨腫瘍	1
8011186	0	2023	37	麻酔科	1
8800038	0	2023	48	リウ膠	1
8800038	0	2023	16	乳甲外	1
8800038	0	2023	05	呼吸内	2
8800038	0	2023	19	形成外	1
8800038	0	2023	07	循環内	1
8800038	0	2023	12	心療科	2
8800038	0	2023	15	心血外	2
8800038	0	2023	30	放核医	1
8800038	0	2023	18	整形外	6
8800038	0	2023	50	消化内	2
8800038	0	2023	20	脳神外	3
8800061	0	2023	31	リハ	1
8800061	0	2023	16	乳甲外	2
8800061	0	2023	07	循環内	1
8800061	0	2023	34	救急科	1
8800061	0	2023	18	整形外	3
8800061	0	2023	14	消化外	1
8800061	0	2023	43	産婦人	1
8800061	0	2023	21	皮膚科	1
8800061	0	2023	25	耳鼻科	3
8800061	0	2023	02	脳神内	1
8800061	0	2023	01	血液内	1
8800079	0	2023	48	リウ膠	1
8800079	0	2023	31	リハ	2
8800079	0	2023	16	乳甲外	1
8800079	0	2023	34	救急科	2
8800079	0	2023	18	整形外	2
8800079	0	2023	32	歯口外	1
8800079	0	2023	22	泌尿器	2
8800079	0	2023	50	消化内	4
8800079	0	2023	21	皮膚科	2
8800079	0	2023	26	眼科	1
8800087	0	2023	07	循環内	1
8800087	0	2023	12	心療科	1
8800087	0	2023	22	泌尿器	2
8800087	0	2023	14	消化外	1
8800087	0	2023	25	耳鼻科	1
8800087	0	2023	02	脳神内	1
8800087	0	2023	20	脳神外	1
8800087	0	2023	27	臨腫瘍	1
8800087	0	2023	37	麻酔科	1
8800129	0	2023	18	整形外	1
8800129	0	2023	32	歯口外	1
8800137	0	2023	20	脳神外	1
8800160	0	2023	16	乳甲外	1
8800160	0	2023	19	形成外	1
8800160	0	2023	07	循環内	1
8800160	0	2023	15	心血外	1
8800160	0	2023	34	救急科	2
8800160	0	2023	18	整形外	3
8800160	0	2023	22	泌尿器	2
8800160	0	2023	50	消化内	2
8800160	0	2023	14	消化外	1
8800160	0	2023	09	脳卒中	2
8800160	0	2023	02	脳神内	3
8800160	0	2023	20	脳神外	1
8800160	0	2023	08	腎臓内	5
8800160	0	2023	01	血液内	2
8800160	0	2023	37	麻酔科	1
8800178	0	2023	50	消化内	1
8800194	0	2023	16	乳甲外	4
8800194	0	2023	19	形成外	1
8800194	0	2023	12	心療科	2
8800194	0	2023	15	心血外	2
8800194	0	2023	18	整形外	2
8800194	0	2023	43	産婦人	1
8800194	0	2023	26	眼科	1
8800194	0	2023	06	糖尿内	2
8800194	0	2023	25	耳鼻科	3
8800194	0	2023	09	脳卒中	2
8800194	0	2023	02	脳神内	3
8800194	0	2023	08	腎臓内	1
8800194	0	2023	27	臨腫瘍	1
8800194	0	2023	37	麻酔科	1
8900127	0	2023	48	リウ膠	3
8900127	0	2023	16	乳甲外	3
8900127	0	2023	05	呼吸内	4
8900127	0	2023	13	呼吸外	3
8900127	0	2023	17	小児外	1
8900127	0	2023	10	小児科	6
8900127	0	2023	19	形成外	3
8900127	0	2023	07	循環内	7
8900127	0	2023	15	心血外	2
8900127	0	2023	30	放核医	1
8900127	0	2023	29	放治療	1
8900127	0	2023	18	整形外	5
8900127	0	2023	32	歯口外	2
8900127	0	2023	22	泌尿器	3
8900127	0	2023	50	消化内	13
8900127	0	2023	14	消化外	5
8900127	0	2023	43	産婦人	4
8900127	0	2023	21	皮膚科	7
8900127	0	2023	26	眼科	2
8900127	0	2023	25	耳鼻科	1
8900127	0	2023	02	脳神内	1
8900127	0	2023	20	脳神外	4
8900127	0	2023	08	腎臓内	1
8900127	0	2023	27	臨腫瘍	1
8900135	0	2023	05	呼吸内	1
